ticker,cik,filing_date,accession,doc,tokens,substantive_base,boilerplate_base,tls_base,substantive_section,boilerplate_section,tls_section,substantive_prox15,boilerplate_prox15,tls_prox15,substantive_prox20,boilerplate_prox20,tls_prox20,substantive_full15,boilerplate_full15,tls_full15,substantive_full20,boilerplate_full20,tls_full20
GOOGL,1652044,2024-01-31,0001652044-24-000022,goog-20231231.htm,54159,2.5849812588858727,1.4771321479347845,1.1078491109510884,3.6928303698369613,2.215698221902177,1.4771321479347845,2.5849812588858727,1.4771321479347845,1.1078491109510884,2.5849812588858727,1.4771321479347845,1.1078491109510884,3.6928303698369613,2.215698221902177,1.4771321479347845,3.6928303698369613,2.215698221902177,1.4771321479347845
GOOGL,1652044,2023-02-03,0001652044-23-000016,goog-20221231.htm,51042,1.7632537909956505,1.3714196152188394,0.39183417577681123,2.057129422828259,1.959170878884056,0.09795854394420281,1.8612123349398533,1.3714196152188394,0.489792719721014,1.959170878884056,1.3714196152188394,0.5877512636652169,2.204067238744563,1.959170878884056,0.244896359860507,2.3510050546608676,1.959170878884056,0.39183417577681123
AMZN,1018724,2025-02-07,0001018724-25-000004,amzn-20241231.htm,43952,0.0,0.9100837277029487,-0.9100837277029487,0.0,1.365125591554423,-1.365125591554423,0.0,0.9100837277029487,-0.9100837277029487,0.0,0.9100837277029487,-0.9100837277029487,0.0,1.365125591554423,-1.365125591554423,0.0,1.365125591554423,-1.365125591554423
AMZN,1018724,2024-02-02,0001018724-24-000008,amzn-20231231.htm,44436,0.4500855162480871,0.4500855162480871,0.0,0.4500855162480871,0.6751282743721307,-0.22504275812404356,0.4500855162480871,0.4500855162480871,0.0,0.4500855162480871,0.4500855162480871,0.0,0.4500855162480871,0.6751282743721307,-0.22504275812404356,0.4500855162480871,0.6751282743721307,-0.22504275812404356
AMZN,1018724,2023-02-03,0001018724-23-000004,amzn-20221231.htm,42155,0.0,0.4744395682599929,-0.4744395682599929,0.0,0.7116593523899893,-0.7116593523899893,0.0,0.4744395682599929,-0.4744395682599929,0.0,0.4744395682599929,-0.4744395682599929,0.0,0.7116593523899893,-0.7116593523899893,0.0,0.7116593523899893,-0.7116593523899893
META,1326801,2025-01-30,0001326801-25-000017,meta-20241231.htm,78850,0.507292327203551,0.12682308180088775,0.38046924540266325,0.507292327203551,0.12682308180088775,0.38046924540266325,0.6341154090044387,0.12682308180088775,0.507292327203551,0.7609384908053265,0.12682308180088775,0.6341154090044387,0.6341154090044387,0.12682308180088775,0.507292327203551,0.7609384908053265,0.12682308180088775,0.6341154090044387
AVGO,1730168,2024-12-20,0001730168-24-000139,avgo-20241103.htm,59612,1.1742602160638798,1.5097631349392742,-0.33550291887539424,1.7613903240958197,2.264644702408911,-0.5032543783130914,1.1742602160638798,1.5097631349392742,-0.33550291887539424,1.1742602160638798,1.5097631349392742,-0.33550291887539424,1.7613903240958197,2.264644702408911,-0.5032543783130914,1.7613903240958197,2.264644702408911,-0.5032543783130914
AVGO,1730168,2023-12-14,0001730168-23-000096,avgo-20231029.htm,60191,1.49524015218222,1.6613779468691334,-0.16613779468691334,2.24286022827333,2.4920669203037003,-0.24920669203037,1.49524015218222,1.6613779468691334,-0.16613779468691334,1.49524015218222,1.6613779468691334,-0.16613779468691334,2.24286022827333,2.4920669203037003,-0.24920669203037,2.24286022827333,2.4920669203037003,-0.24920669203037
AVGO,1730168,2022-12-16,0001730168-22-000118,avgo-20221030.htm,62085,1.449625513409036,0.32213900297978576,1.1274865104292502,2.174438270113554,0.48320850446967867,1.6912297656438753,1.449625513409036,0.32213900297978576,1.1274865104292502,1.449625513409036,0.32213900297978576,1.1274865104292502,2.174438270113554,0.48320850446967867,1.6912297656438753,2.174438270113554,0.48320850446967867,1.6912297656438753
BRK-B,1067983,2025-02-24,0000950170-25-025210,brka-20241231.htm,78888,5.704289625798601,0.76057195010648,4.94371767569212,6.4014805800628745,0.76057195010648,5.640908629956394,6.338099584220667,0.76057195010648,5.577527634114188,6.971909542642734,0.76057195010648,6.211337592536254,7.130362032248251,0.76057195010648,6.369790082141771,7.859243484433628,0.76057195010648,7.098671534327147
BRK-B,1067983,2024-02-26,0000950170-24-019719,brka-20231231.htm,80518,6.706574927345438,0.37258749596363544,6.333987431381803,7.513847835266648,0.37258749596363544,7.141260339303012,7.389652003278769,0.37258749596363544,7.017064507315134,8.0727290792121,0.37258749596363544,7.700141583248466,8.321120743187858,0.37258749596363544,7.948533247224223,9.128393651109068,0.37258749596363544,8.755806155145432
BRK-B,1067983,2023-02-27,0000950170-23-004451,brka-20221231.htm,77733,5.531756139606087,0.38593647485623866,5.145819664749849,6.303629089318565,0.38593647485623866,5.917692614462326,6.432274580937311,0.38593647485623866,6.046338106081072,7.332793022268534,0.38593647485623866,6.946856547412296,7.429277140982594,0.38593647485623866,7.043340666126356,8.554925192646623,0.38593647485623866,8.168988717790386
TSLA,1318605,2025-04-30,0001104659-25-042659,tm252787d2_10ka.htm,22488,30.683030949839917,0.8893632159373889,29.793667733902527,30.683030949839917,0.8893632159373889,29.793667733902527,30.683030949839917,0.8893632159373889,29.793667733902527,30.683030949839917,0.8893632159373889,29.793667733902527,30.683030949839917,0.8893632159373889,29.793667733902527,30.683030949839917,0.8893632159373889,29.793667733902527
TSLA,1318605,2025-01-30,0001628280-25-003063,tsla-20241231.htm,60705,54.19652417428548,2.4709661477637757,51.7255580265217,71.41092167037311,3.5417181451280784,67.86920352524504,55.10254509513219,2.4709661477637757,52.63157894736842,56.008566015978914,2.4709661477637757,53.53759986821514,72.6052219751256,3.5417181451280784,69.06350382999753,73.79952227987809,3.5417181451280784,70.25780413475002
TSLA,1318605,2024-01-29,0001628280-24-002390,tsla-20231231.htm,62783,57.81819919404935,2.229902999219534,55.588296194829816,75.41850500931781,3.185575713170763,72.23292929614705,58.53495372951277,2.229902999219534,56.30505073029323,59.25170826497619,2.229902999219534,57.021805265756655,76.37417772326904,3.185575713170763,73.18860201009828,77.32985043722027,3.185575713170763,74.14427472404951
JPM,19617,2025-02-14,0000019617-25-000270,jpm-20241231.htm,195138,0.2562289251709047,1.537373551025428,-1.2811446258545234,0.30747471020508566,1.7936024761963327,-1.4861277659912473,0.2562289251709047,1.537373551025428,-1.2811446258545234,0.2562289251709047,1.537373551025428,-1.2811446258545234,0.30747471020508566,1.7936024761963327,-1.4861277659912473,0.30747471020508566,1.7936024761963327,-1.4861277659912473
ORCL,1341439,2025-06-18,0000950170-25-087926,orcl-20250531.htm,65334,0.0,2.60201426516056,-2.60201426516056,0.0,2.678544096488811,-2.678544096488811,0.0,2.60201426516056,-2.60201426516056,0.0,2.60201426516056,-2.60201426516056,0.0,2.678544096488811,-2.678544096488811,0.0,2.678544096488811,-2.678544096488811
ORCL,1341439,2024-06-20,0000950170-24-075605,orcl-20240531.htm,65917,0.0,1.8204711986285782,-1.8204711986285782,0.0,1.8963241652381022,-1.8963241652381022,0.0,1.8204711986285782,-1.8204711986285782,0.0,1.8204711986285782,-1.8204711986285782,0.0,1.8963241652381022,-1.8963241652381022,0.0,1.8963241652381022,-1.8963241652381022
ORCL,1341439,2023-06-20,0000950170-23-028914,orcl-20230531.htm,67960,0.2942907592701589,3.0900529723366685,-2.7957622130665096,0.2942907592701589,3.8993525603296053,-3.6050618010594464,0.2942907592701589,3.0900529723366685,-2.7957622130665096,0.2942907592701589,3.0900529723366685,-2.7957622130665096,0.2942907592701589,3.8993525603296053,-3.6050618010594464,0.2942907592701589,3.8993525603296053,-3.6050618010594464
WMT,104169,2025-03-14,0000104169-25-000021,wmt-20250131.htm,57740,0.5195704883962591,3.6369934187738138,-3.117422930377555,0.6927606511950122,4.676134395566332,-3.98337374437132,0.5195704883962591,3.6369934187738138,-3.117422930377555,0.5195704883962591,3.6369934187738138,-3.117422930377555,0.6927606511950122,4.676134395566332,-3.98337374437132,0.6927606511950122,4.676134395566332,-3.98337374437132
WMT,104169,2024-03-15,0000104169-24-000056,wmt-20240131.htm,58780,0.5103776794828173,4.0830214358625385,-3.572643756379721,0.6805035726437564,5.103776794828173,-4.423273222184417,0.5103776794828173,4.0830214358625385,-3.572643756379721,0.5103776794828173,4.0830214358625385,-3.572643756379721,0.6805035726437564,5.103776794828173,-4.423273222184417,0.6805035726437564,5.103776794828173,-4.423273222184417
WMT,104169,2023-03-17,0000104169-23-000020,wmt-20230131.htm,56455,0.5313966876273137,4.25117350101851,-3.7197768133911966,0.7085289168364184,5.313966876273138,-4.60543795943672,0.5313966876273137,4.25117350101851,-3.7197768133911966,0.5313966876273137,4.25117350101851,-3.7197768133911966,0.7085289168364184,5.313966876273138,-4.60543795943672,0.7085289168364184,5.313966876273138,-4.60543795943672
V,1403161,2025-11-06,0001403161-25-000089,v-20250930.htm,67073,0.0,2.6836431947281323,-2.6836431947281323,0.0,3.6527365706021797,-3.6527365706021797,0.0,2.6836431947281323,-2.6836431947281323,0.0,2.6836431947281323,-2.6836431947281323,0.0,3.6527365706021797,-3.6527365706021797,0.0,3.6527365706021797,-3.6527365706021797
V,1403161,2024-11-13,0001403161-24-000058,v-20240930.htm,63618,0.0,2.8293879090823353,-2.8293879090823353,0.0,3.851111320695401,-3.851111320695401,0.0,2.8293879090823353,-2.8293879090823353,0.0,2.8293879090823353,-2.8293879090823353,0.0,3.851111320695401,-3.851111320695401,0.0,3.851111320695401,-3.851111320695401
V,1403161,2023-11-15,0001403161-23-000099,v-20230930.htm,59833,0.0,3.008373305700867,-3.008373305700867,0.0,4.261862183076229,-4.261862183076229,0.0,3.008373305700867,-3.008373305700867,0.0,3.008373305700867,-3.008373305700867,0.0,4.261862183076229,-4.261862183076229,0.0,4.261862183076229,-4.261862183076229
LLY,59478,2025-02-19,0000059478-25-000067,lly-20241231.htm,65676,2.58846458371399,0.7613131128570559,1.827151470856934,3.882696875570985,0.9897070467141726,2.8929898288568126,2.58846458371399,0.7613131128570559,1.827151470856934,2.58846458371399,0.7613131128570559,1.827151470856934,3.882696875570985,0.9897070467141726,2.8929898288568126,3.882696875570985,0.9897070467141726,2.8929898288568126
LLY,59478,2024-02-21,0000059478-24-000065,lly-20231231.htm,66419,2.559508574353724,0.6022373116126409,1.957271262741083,3.839262861530586,0.8280763034673813,3.011186558063205,2.559508574353724,0.6022373116126409,1.957271262741083,2.559508574353724,0.6022373116126409,1.957271262741083,3.839262861530586,0.8280763034673813,3.011186558063205,3.839262861530586,0.8280763034673813,3.011186558063205
LLY,59478,2023-02-22,0000059478-23-000082,lly-20221231.htm,65789,3.1920229825654745,0.9120065664472784,2.280016416118196,4.788034473848212,1.2920093024669776,3.496025171381234,3.1920229825654745,0.9120065664472784,2.280016416118196,3.1920229825654745,0.9120065664472784,2.280016416118196,4.788034473848212,1.2920093024669776,3.496025171381234,4.788034473848212,1.2920093024669776,3.496025171381234
MA,1141391,2025-02-12,0001141391-25-000011,ma-20241231.htm,69885,0.0,1.2878300064391501,-1.2878300064391501,0.0,1.7886527867210418,-1.7886527867210418,0.0,1.2878300064391501,-1.2878300064391501,0.0,1.2878300064391501,-1.2878300064391501,0.0,1.7886527867210418,-1.7886527867210418,0.0,1.7886527867210418,-1.7886527867210418
MA,1141391,2024-02-13,0001141391-24-000022,ma-20231231.htm,71629,0.27921651844923145,3.9090312582892404,-3.629814739840009,0.4188247776738472,5.723938628209245,-5.305113850535397,0.27921651844923145,3.9090312582892404,-3.629814739840009,0.27921651844923145,3.9090312582892404,-3.629814739840009,0.4188247776738472,5.723938628209245,-5.305113850535397,0.4188247776738472,5.723938628209245,-5.305113850535397
MA,1141391,2023-02-14,0001141391-23-000020,ma-20221231.htm,70802,0.8474336883138894,4.519646337674077,-3.6722126493601874,1.271150532470834,6.496991610406486,-5.225841077935652,0.8474336883138894,4.519646337674077,-3.6722126493601874,0.8474336883138894,4.519646337674077,-3.6722126493601874,1.271150532470834,6.496991610406486,-5.225841077935652,1.271150532470834,6.496991610406486,-5.225841077935652
NFLX,1065280,2025-01-27,0001065280-25-000044,nflx-20241231.htm,40071,0.748671108781912,1.7468992538244614,-0.9982281450425494,0.8734496269122307,2.370791844476055,-1.497342217563824,0.9982281450425494,1.7468992538244614,-0.748671108781912,1.2477851813031868,1.7468992538244614,-0.4991140725212747,1.1853959222380275,2.370791844476055,-1.1853959222380275,1.497342217563824,2.370791844476055,-0.8734496269122307
NFLX,1065280,2024-01-26,0001065280-24-000030,nflx-20231231.htm,37320,0.0,1.607717041800643,-1.607717041800643,0.0,2.1436227224008575,-2.1436227224008575,0.0,1.607717041800643,-1.607717041800643,0.0,1.607717041800643,-1.607717041800643,0.0,2.1436227224008575,-2.1436227224008575,0.0,2.1436227224008575,-2.1436227224008575
NFLX,1065280,2023-01-26,0001065280-23-000035,nflx-20221231.htm,34071,0.29350474010155264,1.7610284406093157,-1.4675237005077633,0.44025711015232893,2.348037920812421,-1.9077808106600922,0.29350474010155264,1.7610284406093157,-1.4675237005077633,0.29350474010155264,1.7610284406093157,-1.4675237005077633,0.44025711015232893,2.348037920812421,-1.9077808106600922,0.44025711015232893,2.348037920812421,-1.9077808106600922
XOM,34088,2025-02-19,0000034088-25-000010,xom-20241231.htm,70149,10.97663544740481,0.28510741421830677,10.691528033186504,11.119189154513965,0.28510741421830677,10.834081740295657,11.047912300959387,0.28510741421830677,10.76280488674108,11.119189154513965,0.28510741421830677,10.834081740295657,11.19046600806854,0.28510741421830677,10.905358593850234,11.261742861623118,0.28510741421830677,10.97663544740481
XOM,34088,2024-02-28,0000034088-24-000018,xom-20231231.htm,66231,11.474989053464391,0.15098669807189988,11.32400235539249,16.004589995621387,0.15098669807189988,15.853603297549487,11.550482402500341,0.15098669807189988,11.39949570442844,11.625975751536291,0.15098669807189988,11.474989053464391,16.11783001917531,0.15098669807189988,15.966843321103411,16.231070042729236,0.15098669807189988,16.080083344657336
XOM,34088,2023-02-22,0000034088-23-000020,xom-20221231.htm,65164,11.355963415382726,0.15345896507273954,11.202504450309986,15.499355472346693,0.15345896507273954,15.345896507273954,11.509422380455465,0.15345896507273954,11.355963415382726,11.662881345528206,0.15345896507273954,11.509422380455465,15.729543919955804,0.15345896507273954,15.576084954883063,15.959732367564913,0.15345896507273954,15.806273402492172
JNJ,200406,2025-02-13,0000200406-25-000038,jnj-20241229.htm,69840,2.4341351660939288,0.42955326460481097,2.004581901489118,3.6512027491408934,0.6443298969072164,3.006872852233677,2.4341351660939288,0.42955326460481097,2.004581901489118,2.4341351660939288,0.42955326460481097,2.004581901489118,3.6512027491408934,0.6443298969072164,3.006872852233677,3.6512027491408934,0.6443298969072164,3.006872852233677
JNJ,200406,2024-02-16,0000200406-24-000013,jnj-20231231.htm,69123,2.604053643505056,0.7233482343069599,1.880705409198096,3.906080465257584,1.012687528029744,2.8933929372278397,2.604053643505056,0.7233482343069599,1.880705409198096,2.604053643505056,0.7233482343069599,1.880705409198096,3.906080465257584,1.012687528029744,2.8933929372278397,3.906080465257584,1.012687528029744,2.8933929372278397
JNJ,200406,2023-02-16,0000200406-23-000016,jnj-20230101.htm,75520,1.4565677966101696,0.926906779661017,0.5296610169491526,2.1848516949152543,1.3241525423728815,0.860699152542373,1.4565677966101696,0.926906779661017,0.5296610169491526,1.4565677966101696,0.926906779661017,0.5296610169491526,2.1848516949152543,1.3241525423728815,0.860699152542373,2.1848516949152543,1.3241525423728815,0.860699152542373
PLTR,1321655,2025-02-18,0001321655-25-000022,pltr-20241231.htm,84195,0.23754379713759724,1.0689470871191875,-0.8314032899815903,0.23754379713759724,1.4252627828255835,-1.1877189856879862,0.23754379713759724,1.0689470871191875,-0.8314032899815903,0.23754379713759724,1.0689470871191875,-0.8314032899815903,0.23754379713759724,1.4252627828255835,-1.1877189856879862,0.23754379713759724,1.4252627828255835,-1.1877189856879862
PLTR,1321655,2024-02-20,0001321655-24-000022,pltr-20231231.htm,83152,0.2405233788724264,1.0823552049259189,-0.8418318260534924,0.300654223590533,1.4431402732345584,-1.1424860496440254,0.2405233788724264,1.0823552049259189,-0.8418318260534924,0.2405233788724264,1.0823552049259189,-0.8418318260534924,0.300654223590533,1.4431402732345584,-1.1424860496440254,0.300654223590533,1.4431402732345584,-1.1424860496440254
PLTR,1321655,2023-02-21,0001321655-23-000011,pltr-20221231.htm,80920,0.12357884330202669,1.4829461196243203,-1.3593672763222935,0.12357884330202669,2.0390509144834406,-1.9154720711814137,0.12357884330202669,1.4829461196243203,-1.3593672763222935,0.12357884330202669,1.4829461196243203,-1.3593672763222935,0.12357884330202669,2.0390509144834406,-1.9154720711814137,0.12357884330202669,2.0390509144834406,-1.9154720711814137
COST,909832,2025-10-08,0000909832-25-000101,cost-20250831.htm,32040,0.6242197253433208,2.184769038701623,-1.560549313358302,0.6242197253433208,2.184769038701623,-1.560549313358302,0.6242197253433208,2.184769038701623,-1.560549313358302,0.6242197253433208,2.184769038701623,-1.560549313358302,0.6242197253433208,2.184769038701623,-1.560549313358302,0.6242197253433208,2.184769038701623,-1.560549313358302
COST,909832,2024-10-09,0000909832-24-000049,cost-20240901.htm,32825,0.6092916984006093,2.437166793602437,-1.827875095201828,0.6092916984006093,2.437166793602437,-1.827875095201828,0.6092916984006093,2.437166793602437,-1.827875095201828,0.6092916984006093,2.437166793602437,-1.827875095201828,0.6092916984006093,2.437166793602437,-1.827875095201828,0.6092916984006093,2.437166793602437,-1.827875095201828
COST,909832,2023-10-11,0000909832-23-000042,cost-20230903.htm,31502,0.6348803250587264,0.9523204875880895,-0.3174401625293632,0.6348803250587264,0.9523204875880895,-0.3174401625293632,0.6348803250587264,0.9523204875880895,-0.3174401625293632,0.6348803250587264,0.9523204875880895,-0.3174401625293632,0.6348803250587264,0.9523204875880895,-0.3174401625293632,0.6348803250587264,0.9523204875880895,-0.3174401625293632
HD,354950,2025-03-21,0000354950-25-000085,hd-20250202.htm,50615,0.0,0.5927096710461326,-0.5927096710461326,0.0,0.691494616220488,-0.691494616220488,0.0,0.5927096710461326,-0.5927096710461326,0.0,0.5927096710461326,-0.5927096710461326,0.0,0.691494616220488,-0.691494616220488,0.0,0.691494616220488,-0.691494616220488
HD,354950,2024-03-13,0000354950-24-000062,hd-20240128.htm,46451,1.7222449462874858,4.090331747432779,-2.368086801145293,2.4757271102882608,5.166734838862458,-2.6910077285741965,1.7222449462874858,4.090331747432779,-2.368086801145293,1.7222449462874858,4.090331747432779,-2.368086801145293,2.4757271102882608,5.166734838862458,-2.6910077285741965,2.4757271102882608,5.166734838862458,-2.6910077285741965
HD,354950,2023-03-15,0000354950-23-000059,hd-20230129.htm,44971,2.4460207689399835,3.78021391563452,-1.3341931466945365,3.5578483911854306,4.892041537879967,-1.3341931466945365,2.4460207689399835,3.78021391563452,-1.3341931466945365,2.4460207689399835,3.78021391563452,-1.3341931466945365,3.5578483911854306,4.892041537879967,-1.3341931466945365,3.5578483911854306,4.892041537879967,-1.3341931466945365
ABBV,1551152,2025-02-14,0001551152-25-000020,abbv-20241231.htm,68586,2.7702446563438605,0.5832094013355495,2.1870352550083108,3.426355232846354,0.729011751669437,2.6973434811769166,2.7702446563438605,0.5832094013355495,2.1870352550083108,2.7702446563438605,0.5832094013355495,2.1870352550083108,3.426355232846354,0.729011751669437,2.6973434811769166,3.426355232846354,0.729011751669437,2.6973434811769166
ABBV,1551152,2024-02-20,0001551152-24-000011,abbv-20231231.htm,66079,2.8753461765462554,0.756670046459541,2.1186761300867145,3.556349218359842,0.9836710603974032,2.572678157962439,2.8753461765462554,0.756670046459541,2.1186761300867145,2.8753461765462554,0.756670046459541,2.1186761300867145,3.556349218359842,0.9836710603974032,2.572678157962439,3.556349218359842,0.9836710603974032,2.572678157962439
ABBV,1551152,2023-02-17,0001551152-23-000011,abbv-20221231.htm,65377,1.835507900331921,0.7647949584716338,1.0707129418602872,2.1414258837205744,1.0707129418602872,1.0707129418602872,1.835507900331921,0.7647949584716338,1.0707129418602872,1.835507900331921,0.7647949584716338,1.0707129418602872,2.1414258837205744,1.0707129418602872,1.0707129418602872,2.1414258837205744,1.0707129418602872,1.0707129418602872
BAC,70858,2025-02-25,0000070858-25-000139,bac-20241231.htm,147391,1.221241459790625,1.221241459790625,0.0,1.3569349553229166,1.6622453202705727,-0.30531036494765623,1.4247817030890624,1.221241459790625,0.20354024329843748,1.6283219463874998,1.221241459790625,0.40708048659687496,1.560475198621354,1.6622453202705727,-0.10177012164921874,1.7640154419197915,1.6622453202705727,0.10177012164921874
PG,80424,2025-08-04,0000080424-25-000076,pg-20250630.htm,48468,0.41264339357926877,1.8568952711067095,-1.4442518775274407,0.6189650903689031,2.682182058265247,-2.0632169678963437,0.41264339357926877,1.8568952711067095,-1.4442518775274407,0.41264339357926877,1.8568952711067095,-1.4442518775274407,0.6189650903689031,2.682182058265247,-2.0632169678963437,0.6189650903689031,2.682182058265247,-2.0632169678963437
PG,80424,2024-08-05,0000080424-24-000083,pg-20240630.htm,47884,0.4176760504552669,1.879542227048701,-1.4618661765934342,0.6265140756829004,2.714894327959235,-2.0883802522763344,0.4176760504552669,1.879542227048701,-1.4618661765934342,0.4176760504552669,1.879542227048701,-1.4618661765934342,0.6265140756829004,2.714894327959235,-2.0883802522763344,0.6265140756829004,2.714894327959235,-2.0883802522763344
PG,80424,2023-08-04,0000080424-23-000073,pg-20230630.htm,47188,0.6357548529287107,1.695346274476562,-1.0595914215478512,0.953632279393066,2.4370602695600576,-1.4834279901669918,0.6357548529287107,1.695346274476562,-1.0595914215478512,0.6357548529287107,1.695346274476562,-1.0595914215478512,0.953632279393066,2.4370602695600576,-1.4834279901669918,0.953632279393066,2.4370602695600576,-1.4834279901669918
CVX,93410,2025-02-21,0000093410-25-000009,cvx-20241231.htm,78254,10.223119584941344,3.450302859917704,6.772816725023641,13.801211439670816,4.919876300253022,8.881335139417793,10.925959056406063,3.450302859917704,7.475656196488359,11.62879852787078,3.450302859917704,8.178495667953076,14.759628900759067,4.919876300253022,9.839752600506044,15.718046361847318,4.919876300253022,10.798170061594295
CVX,93410,2024-02-26,0000093410-24-000013,cvx-20231231.htm,77546,11.090191628194878,3.481804348386764,7.608387279808114,14.829907409795476,4.964795089366311,9.865112320429164,11.670492352926004,3.481804348386764,8.188688004539241,12.250793077657132,3.481804348386764,8.768988729270369,15.603641709436978,4.964795089366311,10.638846620070668,16.377376009078482,4.964795089366311,11.41258091971217
CVX,93410,2023-02-23,0000093410-23-000009,cvx-20221231.htm,73758,12.608801757097535,3.6606198649638,8.948181892133734,15.388161284199679,5.151983513652755,10.236177770546922,13.218905067924833,3.6606198649638,9.558285202961034,13.829008378752134,3.6606198649638,10.168388513788333,16.099948480164862,5.151983513652755,10.947964966512107,16.811735676130045,5.151983513652755,11.65975216247729
GE,40545,2025-02-03,0000040545-25-000015,ge-20241231.htm,67745,0.590449479666396,0.590449479666396,0.0,0.590449479666396,0.590449479666396,0.0,0.738061849582995,0.590449479666396,0.147612369916599,0.8856742194995941,0.590449479666396,0.295224739833198,0.738061849582995,0.590449479666396,0.147612369916599,0.8856742194995941,0.590449479666396,0.295224739833198
GE,40545,2024-02-02,0000040545-24-000027,ge-20231231.htm,72678,27.931423539447977,1.1007457552491813,26.830677784198794,27.931423539447977,1.1007457552491813,26.830677784198794,31.09606758578937,1.1007457552491813,29.99532183054019,34.260711632130764,1.1007457552491813,33.159965876881586,31.09606758578937,1.1007457552491813,29.99532183054019,34.260711632130764,1.1007457552491813,33.159965876881586
GE,40545,2023-02-10,0000040545-23-000023,ge-20221231.htm,75766,24.153314151466354,1.0558825858564527,23.097431565609902,24.153314151466354,1.0558825858564527,23.097431565609902,26.133093999947203,1.0558825858564527,25.07721141409075,28.112873848428052,1.0558825858564527,27.0569912625716,26.133093999947203,1.0558825858564527,25.07721141409075,28.112873848428052,1.0558825858564527,27.0569912625716
