ticker,cik,filing_date,accession,doc,tokens,substantive_full15,boilerplate_full15,tls_full15
ADC,917251,2024-02-13,0001558370-24-001056,adc-20231231x10k.htm,145259,0.0,0.9637957028480164,-0.9637957028480164
ADI,6281,2024-11-26,0000006281-24-000204,adi-20241102.htm,58813,5.058405454576369,6.801217417917807,-1.7428119633414385
ADMA,1368514,2024-02-28,0001140361-24-010147,ef20015264_10k.htm,78528,0.5730440097799511,3.6929502852485734,-3.1199062754686224
ADNT,1670541,2024-11-18,0001670541-24-000109,adnt-20240930.htm,64047,2.732368416943807,3.122706762221494,-0.3903383452776867
ADP,8670,2024-08-07,0000008670-24-000024,adp-20240630.htm,50803,0.2952581540460209,3.838356002598271,-3.54309784855225
ADSK,769397,2024-06-10,0000769397-24-000090,adsk-20240131.htm,91108,1.7012776046011326,3.2927953637441276,-1.591517759142995
ADT,1703056,2024-02-28,0001703056-24-000020,adt-20231231.htm,94409,38.71452933512695,3.8661568282684913,34.84837250685845
ADUS,1468328,2024-02-27,0000950170-24-021284,adus-20231231.htm,60163,0.1662151156026129,0.4986453468078387,-0.3324302312052258
AEE,1002910,2024-02-29,0001002910-24-000056,aee-20231231.htm,125774,42.15895177063622,1.6696614562628207,40.489290314373406
AEIS,927003,2024-02-20,0000927003-24-000003,aeis-20231231x10k.htm,47780,3.6626203432398494,2.4068647969861865,1.2557555462536625
AEO,919012,2024-03-15,0000950170-24-032294,aeo-20240203.htm,48279,0.4142587874645291,2.4855527247871745,-2.0712939373226456
AEP,4904,2024-02-26,0000004904-24-000020,aep-20231231.htm,191993,18.581406613782793,1.5885995843598464,16.99280702942295
AES,874761,2024-02-26,0000874761-24-000011,aes-20231231.htm,135931,86.03629782757429,0.5149671524523471,85.52133067512194
AFG,1042046,2024-02-23,0001042046-24-000009,afg-20231231.htm,76767,1.1723787564969324,1.107246603358214,0.0651321531387184
AFL,4977,2024-02-22,0000004977-24-000053,afl-20231231.htm,116575,5.532918721852885,0.7720351704911002,4.760883551361784
AGCO,880266,2024-02-27,0000880266-24-000013,agco-20231231.htm,69932,0.643482239890179,1.2154664531258936,-0.5719842132357147
AGIO,1439222,2024-02-15,0001439222-24-000035,agio-20231231.htm,85726,7.348995637262907,0.6999043464059911,6.649091290856916
AGM,845877,2024-02-23,0000845877-24-000028,agm-20231231.htm,92869,11.037052191797049,1.2383034166406444,9.798748775156405
AGNC,1423689,2024-02-22,0001423689-24-000005,agnc-20231231.htm,55975,0.0,1.6971862438588654,-1.6971862438588654
AGO,1273813,2024-02-28,0001273813-24-000007,ago-20231231.htm,150053,4.715000699752754,2.8656541355387763,1.849346564213978
AGX,100591,2024-04-11,0001558370-24-004979,agx-20240131x10k.htm,57549,55.04005282454952,4.9523015169681495,50.08775130758137
AGYS,78749,2024-05-22,0000950170-24-063222,agys-20240331.htm,40608,0.2462568951930654,0.4925137903861308,-0.2462568951930654
AHCO,1725255,2024-02-27,0001628280-24-007254,ahco-20231231.htm,77676,0.3218497347958185,1.8023585148565835,-1.4805087800607653
AHR,1632970,2024-03-22,0001632970-24-000039,ahr-20231231.htm,125141,0.0,2.3573409194428683,-2.3573409194428683
AILIH,18654,2024-02-29,0001002910-24-000056,aee-20231231.htm,125774,42.15895177063622,1.6696614562628207,40.489290314373406
AIN,819793,2024-02-26,0000819793-24-000012,ain-20231231.htm,63467,0.4726865930325996,2.4422140640017647,-1.9695274709691653
AIR,1750,2024-07-19,0001104659-24-080890,air-20240531x10k.htm,56973,0.1755217383672968,1.0531304302037807,-0.8776086918364839
AIT,109563,2024-09-10,0000109563-24-000092,ait-20240630.htm,22449,0.0,0.4454541404962359,-0.4454541404962359
AIV,922864,2024-02-26,0000950170-24-020232,aiv-20231231.htm,77281,0.0,3.946636301290097,-3.946636301290097
AIZ,1267238,2024-02-15,0001267238-24-000008,aiz-20231231.htm,98683,2.2293606801576766,1.976024239230668,0.2533364409270087
AJG,354190,2024-02-09,0000950170-24-013370,ajg-20231231.htm,89433,2.8512965012914693,3.6340053447832457,-0.7827088434917759
AKAM,1086222,2024-02-28,0001086222-24-000040,akam-20231231.htm,57522,0.9126942734953584,0.5215395848544905,0.3911546886408679
AKR,899629,2024-02-16,0000950170-24-016567,akr-20231231.htm,78874,1.458021654791186,8.87491442046809,-7.416892765676903
AL,1487712,2024-02-15,0001628280-24-005037,al-20231231.htm,62708,0.3189385724309498,1.3554889328315367,-1.0365503604005868
ALB,915913,2024-03-28,0000915913-24-000094,alb-20231231.htm,1497,0.0,0.0,0.0
ALE,66756,2024-02-20,0000066756-24-000007,ale-20231231.htm,72903,106.3056389997668,0.480089982579592,105.8255490171872
ALEX,1545654,2024-02-29,0001545654-24-000008,alex-20231231.htm,63525,2.5974025974025974,2.8335301062573786,-0.2361275088547815
ALG,897077,2024-02-22,0000897077-24-000009,alg-20231231.htm,40647,0.3690309247914975,1.1070927743744925,-0.738061849582995
ALGN,1097149,2024-02-28,0001097149-24-000011,algn-20231231.htm,59026,0.2541253007149392,3.981296377867381,-3.7271710771524416
ALGT,1362468,2024-03-08,0001362468-24-000009,algt-20231231.htm,6493,0.0,0.0,0.0
ALK,766421,2024-02-14,0000766421-24-000012,alk-20231231.htm,51388,11.189382735268936,2.5297734879738463,8.659609247295089
ALKS,1520262,2024-02-21,0000950170-24-017883,alks-20231231.htm,82369,1.456858769682769,1.153346525998859,0.3035122436839102
ALL,899051,2024-02-21,0000899051-24-000013,all-20231231.htm,123719,6.809786694040527,2.263193203954122,4.546593490086406
ALLE,1579241,2024-02-20,0001579241-24-000006,alle-20231231.htm,51269,0.0,3.998517622734986,-3.998517622734986
ALNY,1178670,2024-02-15,0001178670-24-000008,alny-20231231.htm,104676,3.0809354579846384,0.6687301769268983,2.4122052810577403
ALRM,1459200,2024-02-22,0001459200-24-000008,alrm-20231231.htm,93474,3.4234118578428228,0.1069816205575882,3.3164302372852346
ALX,3499,2024-02-12,0000003499-24-000007,alx-20231231.htm,33703,2.9670949173664063,4.450642376049609,-1.4835474586832031
AM,1623925,2024-02-14,0001558370-24-001161,am-20231231x10k.htm,72064,7.70148756660746,7.70148756660746,0.0
AMAT,6951,2024-12-13,0000006951-24-000044,amat-20241027.htm,45983,1.7397733945153644,1.7397733945153644,0.0
AMBA,1280263,2024-03-29,0000950170-24-038555,amba-20240131.htm,65984,1.2881910766246365,0.6819835111542192,0.6062075654704171
AMC,1411579,2024-02-28,0001411579-24-000021,amc-20231231x10k.htm,97443,0.0,0.1026240981907371,-0.1026240981907371
AMD,2488,2024-01-31,0000002488-24-000012,amd-20231230.htm,62023,1.9347661351434144,0.8867678119407316,1.0479983232026828
AME,1037868,2024-02-22,0001037868-24-000009,ame-20231231.htm,41509,2.1682044857741696,3.6136741429569494,-1.4454696571827796
AMG,1004434,2024-02-16,0001004434-24-000010,amg-20231231.htm,50108,1.3470902849844335,2.1952582421968545,-0.8481679572124211
AMGN,318154,2024-02-14,0000318154-24-000011,amgn-20231231.htm,96126,2.8608284959324224,3.79709964005576,-0.9362711441233382
AMH,1562401,2024-02-23,0001562401-24-000021,amh-20231231.htm,67116,0.372489421300435,1.191966148161392,-0.8194767268609571
AMKR,1047127,2024-02-16,0001047127-24-000019,amkr-20231231.htm,52117,2.494387627837366,1.9187597137210508,0.5756279141163152
AMPH,1297184,2024-02-29,0001297184-24-000009,amph-20231231x10k.htm,103538,0.7726631768046515,0.338040139852035,0.4346230369526164
AMR,1704715,2024-02-26,0001704715-24-000028,amr-20231231.htm,84983,5.883529647105892,3.941964863560947,1.9415647835449443
AMRC,1488139,2024-03-11,0001488139-24-000017,amrc-20231231.htm,2396,0.0,0.0,0.0
AMRX,1723128,2024-03-14,0001723128-24-000014,amrx-20231231.htm,96640,1.6297599337748343,3.725165562913907,-2.095405629139073
AMSC,880807,2024-05-29,0001437749-24-018602,amsc20240331_10k.htm,48878,85.46789966856254,4.910184541102336,80.5577151274602
AMT,1053507,2024-02-27,0001053507-24-000011,amt-20231231.htm,88634,2.989823318365413,0.4512940857910057,2.5385292325744073
AMWD,794619,2024-06-26,0000794619-24-000057,amwd-20240430.htm,34034,0.0,2.2036786742669094,-2.2036786742669094
AN,350698,2024-02-16,0000350698-24-000021,an-20231231.htm,58963,2.3743703678578094,2.713566134694639,-0.3391957668368299
ANDE,821026,2024-02-21,0000821026-24-000071,ande-20231231.htm,42934,2.7949876554711883,1.281036008757628,1.5139516467135603
ANF,1018840,2024-04-01,0001018840-24-000019,anf-20240203.htm,54694,0.4570885289062786,4.936556112187809,-4.47946758328153
ANIP,1023024,2024-02-29,0001023024-24-000026,anip-20231231.htm,74458,2.518198178839077,2.417470251685514,0.100727927153563
AON,315293,2024-04-17,0001193125-24-099218,d718867d10ka.htm,36761,0.0,0.5440548407279454,-0.5440548407279454
AORT,784199,2024-02-23,0000784199-24-000033,aort-20231231.htm,66793,1.0105849415357897,2.6948931774287725,-1.6843082358929828
AOS,91142,2024-02-13,0000091142-24-000041,aos-20231231.htm,36463,3.5652579326989,3.016756712283685,0.5485012204152154
APAM,1517302,2024-02-22,0001517302-24-000015,apam-20231231.htm,68430,0.0,2.922694724536022,-2.922694724536022
APD,2969,2024-11-21,0000002969-24-000056,apd-20240930.htm,69851,9.520264563141543,3.7222087013786487,5.798055861762895
APH,820313,2024-02-07,0001558370-24-000866,aph-20231231x10k.htm,74492,2.215002953337271,6.108038447081565,-3.8930354937442946
APLE,1418121,2024-02-22,0000950170-24-018793,aple-20231231.htm,62587,0.1597775895952833,3.594995765893876,-3.4352181762985925
APOG,6845,2024-05-06,0000006845-24-000135,apog-20240302.htm,1248,0.0,0.0,0.0
APPF,1433195,2024-02-01,0001433195-24-000023,appf-20231231.htm,38435,0.390269285807207,1.6911669051645637,-1.3008976193573565
APPN,1441683,2024-02-15,0001441683-24-000016,appn-20231231.htm,55844,0.0,0.5372108015185159,-0.5372108015185159
APTV,1521332,2024-03-28,0001521332-24-000026,aptv-20231231.htm,3121,0.0,0.0,0.0
AR,1433270,2024-02-14,0001558370-24-001162,ar-20231231x10k.htm,98342,10.066909357141403,5.5418844440828945,4.52502491305851
ARCB,894405,2024-02-23,0001558370-24-001622,arcb-20231231x10k.htm,85926,0.9310336801433792,1.8620673602867583,-0.9310336801433792
ARDX,1437402,2024-02-22,0001628280-24-006393,ardx-20231231.htm,82165,2.920951743443072,0.182559483965192,2.73839225947788
ARES,1176948,2024-02-27,0001628280-24-007014,ares-20231231.htm,151666,1.8791291390291829,8.736302137591814,-6.857172998562631
ARI,1467760,2024-02-06,0001467760-24-000010,ari-20231231.htm,71455,0.0,3.9185501364495137,-3.9185501364495137
ARLO,1736946,2024-02-29,0001736946-24-000012,arlo-20231231.htm,60614,2.722143399214703,4.124459695779853,-1.40231629656515
ARLP,1086600,2024-02-23,0001558370-24-001616,arlp-20231231x10k.htm,127123,5.447479999685345,1.9272672923074503,3.520212707377894
ARMK,1584509,2024-11-19,0001584509-24-000212,cik0-20240927.htm,73970,0.405569825604975,6.083547384074625,-5.67797755846965
AROC,1389050,2024-02-26,0001389050-24-000015,aroc-20231231x10ka.htm,1103,0.0,0.0,0.0
ARR,1428205,2024-03-15,0001428205-24-000061,arr-20231231.htm,61467,0.1626889225112662,2.6843672214358927,-2.521678298924626
ARW,7536,2024-02-13,0001558370-24-001018,arw-20231231x10k.htm,49582,0.8067443830422331,1.613488766084466,-0.8067443830422331
ARWR,879407,2024-11-26,0001628280-24-049277,arwr-20240930.htm,76274,1.442169022209403,0.7210845111047015,0.7210845111047015
ASGN,890564,2024-02-23,0000890564-24-000006,asgn-20231231.htm,30578,0.0,3.4338413238275884,-3.4338413238275884
ASH,1674862,2024-11-18,0000950170-24-128009,ash-20240930.htm,74147,2.461326823742026,3.4391141920778994,-0.9777873683358732
ASTE,792987,2024-02-28,0000792987-24-000015,aste-20231231.htm,52324,0.860025991896644,3.1534286369543616,-2.2934026450577174
ASTH,1083446,2024-02-29,0001628280-24-008024,asth-20231231.htm,86406,0.1735990556211374,2.6039858343170614,-2.430386778695924
ATEC,1350653,2024-02-27,0000950170-24-021302,atec-20231231.htm,54676,0.1828956031896993,0.0,0.1828956031896993
ATEN,1580808,2024-03-07,0001580808-24-000056,aten-20231231.htm,2401,0.0,0.0,0.0
ATGE,730464,2024-08-06,0001558370-24-011099,atge-20240630x10k.htm,71936,2.5717304270462633,0.4865435943060498,2.0851868327402134
ATI,1018963,2024-02-23,0001628280-24-006606,ati-20231231.htm,72846,0.5491035883919502,0.6177415369409439,-0.0686379485489937
ATKR,1666138,2024-11-21,0001666138-24-000164,atkr-20240930.htm,54932,11.01361683536008,0.3640865069540522,10.649530328406028
ATLC,1464343,2024-03-04,0001437749-24-006440,atlc20231231c_10k.htm,64470,0.0,15.821312238250348,-15.821312238250348
ATO,731802,2024-11-18,0000731802-24-000030,ato-20240930.htm,50465,0.5944714158327554,1.0898642623600516,-0.4953928465272961
ATR,896622,2024-02-09,0000896622-24-000010,atr-20231231.htm,57397,0.7840131017300556,1.6551387703190064,-0.8711256685889507
ATRC,1323885,2024-02-16,0001323885-24-000016,atrc-20231231.htm,50722,0.0,0.5914593273135917,-0.5914593273135917
ATRO,8063,2024-03-05,0000008063-24-000014,atro-20231231.htm,48281,0.9320436610675008,1.2427248814233345,-0.3106812203558335
ATUS,1702780,2024-08-01,0001628280-24-034231,atus-20231231.htm,27667,0.0,0.0,0.0
AVA,104918,2024-02-21,0000950170-24-017421,ava-20231231.htm,77770,19.223350906519222,1.8644721615018645,17.358878745017357
AVAV,1368622,2024-06-27,0001558370-24-009515,avav-20240430x10k.htm,88263,5.494941255112561,1.8694130043166448,3.625528250795917
AVB,915912,2024-02-23,0000915912-24-000004,avb-20231231.htm,69488,0.1439097398111904,1.5110522680174996,-1.367142528206309
AVDL,1012477,2024-04-26,0001104659-24-052940,tm2412013d1_10ka.htm,16911,1.182662172550411,1.7739932588256164,-0.5913310862752055
AVGO,1730168,2024-12-20,0001730168-24-000139,avgo-20241103.htm,59612,1.7613903240958195,2.264644702408911,-0.5032543783130914
AVNT,1122976,2024-02-20,0001122976-24-000019,avnt-20231231.htm,37985,1.5795708832433857,1.0530472554955903,0.5265236277477952
AVT,8858,2024-08-14,0000008858-24-000030,avt-20240629x10k.htm,37758,0.9269558769002596,0.6621113406430424,0.264844536257217
AVY,8818,2024-02-21,0000008818-24-000003,avy-20231230.htm,52203,0.6225695841235178,1.1493592322280328,-0.5267896481045151
AWI,7431,2024-02-20,0000950170-24-016792,awi-20231231.htm,49073,1.0188902247671836,5.400118191266073,-4.381227966498889
AWK,1410636,2024-02-14,0001410636-24-000050,awk-20231231.htm,102453,2.1717275238402,3.220989136482094,-1.0492616126418943
AWR,1056903,2024-02-21,0001628280-24-005922,awr-20231231.htm,79031,9.521580139438957,1.3285925775961331,8.192987561842822
AX,1299709,2024-08-22,0001299709-24-000113,ax-20240630.htm,73208,0.8195825592831385,0.6146869194623539,0.2048956398207846
AXON,1069183,2024-02-27,0001069183-24-000006,axon-20231231x10k.htm,68378,1.279651349849367,2.9980403053613736,-1.7183889555120069
AXP,4962,2024-02-09,0000004962-24-000013,axp-20231231.htm,96092,0.1561004037797111,4.943179453024185,-4.787079049244474
AXS,1214816,2024-02-27,0001214816-24-000024,axs-20231231.htm,128434,1.0900540355357615,2.9197875951850754,-1.8297335596493136
AXSM,1579428,2024-02-23,0000950170-24-019118,axsm-20231231.htm,98773,1.3161491500713758,1.3161491500713758,0.0
AXTA,1616862,2024-02-15,0001616862-24-000015,axta-20231231.htm,68728,2.037015481317658,3.5647770923059015,-1.5277616109882437
AYI,1144215,2024-10-28,0001144215-24-000085,ayi-20240831.htm,49094,0.8147635148898033,4.277508453171467,-3.4627449382816637
AZO,866787,2024-10-28,0001558370-24-013758,azo-20240831x10k.htm,48084,1.351801014890608,4.055403044671824,-2.703602029781216
AZTA,933974,2024-11-27,0001437749-24-036289,azta20240930_10k.htm,58799,0.5102127587203864,2.2959574142417387,-1.7857446555213523
AZZ,8947,2024-04-22,0000008947-24-000044,azz-20240229.htm,51543,0.0,1.3580893622800378,-1.3580893622800378
BA,12927,2024-01-31,0000012927-24-000010,ba-20231231.htm,61880,0.0,1.535229476405947,-1.535229476405947
BAH,1443646,2024-05-24,0001443646-24-000075,bah-20240331.htm,83465,0.5391481459294315,4.073563769244593,-3.5344156233151622
BALL,9389,2024-02-20,0001558370-24-001349,ball-20231231x10k.htm,61505,0.8942362409560198,6.340947890415413,-5.4467116494593935
BANC,1169770,2024-02-29,0001628280-24-007933,banc-20231231.htm,118616,0.6322924394685372,0.8430565859580496,-0.2107641464895124
BANF,760498,2024-02-27,0000950170-24-020908,banf-20231231.htm,65041,0.0,0.9224950415891514,-0.9224950415891514
BANR,946673,2024-02-23,0000946673-24-000008,banr-20231231.htm,91268,0.109567427795065,1.533943989130911,-1.424376561335846
BAX,10456,2024-02-08,0001628280-24-003932,bax-20231231.htm,88130,0.2836718484057642,1.758765460115738,-1.475093611709974
BBSI,902791,2024-03-01,0000950170-24-024024,bbsi-20231231.htm,32647,0.6126137164211106,0.918920574631666,-0.3063068582105553
BBWI,701985,2024-03-22,0000701985-24-000010,bbwi-20240203.htm,46865,0.2133788541555532,1.9204096873999787,-1.7070308332444255
BBY,764478,2024-03-15,0000764478-24-000010,bby-20240203x10k.htm,45629,0.3287383023954064,2.9586447215586578,-2.6299064191632513
BC,14930,2024-02-16,0000014930-24-000054,bcorp-20231231.htm,56922,4.743332981975335,1.3175924949931486,3.4257404869821864
BCC,1328581,2024-02-20,0001328581-24-000018,bcc-20231231.htm,51452,1.166135427194278,1.846381093057607,-0.6802456658633289
BCPC,9326,2024-02-16,0001628280-24-005397,bcpc-20231231.htm,41872,1.0747038593809706,4.53763851738632,-3.4629346580053495
BCRX,882796,2024-02-27,0001628280-24-007205,bcrx-20231231.htm,81562,2.0230009072852555,0.1839091733895686,1.8390917338956867
BDC,913142,2024-02-13,0000913142-24-000007,bdc-20231231.htm,48709,1.5397565131700506,6.87757909215956,-5.337822578989509
BDX,10795,2024-11-27,0000010795-24-000084,bdx-20240930.htm,65820,0.4557885141294439,1.2914007900334246,-0.8356122759039806
BE,1664703,2024-02-15,0001628280-24-005035,be-20231231.htm,93565,55.790092449099554,3.740715010954951,52.0493774381446
BELFA,729580,2024-03-11,0001437749-24-007265,belfb20231231_10k.htm,48638,0.4112011184670422,12.747234672478308,-12.336033554011266
BFAM,1437578,2024-02-27,0001437578-24-000007,bfam-20231231.htm,61262,0.0,0.4896999771473344,-0.4896999771473344
BFC,1746109,2024-02-29,0001558370-24-002199,bfc-20231231x10k.htm,79362,0.3780146669690784,2.331090446309317,-1.9530757793402385
BFH,1101215,2024-02-20,0001101215-24-000041,bfh-20231231.htm,85008,0.6469979296066253,5.1171654432524,-4.470167513645775
BFS,907254,2024-02-29,0000907254-24-000020,bfs-20231231.htm,50570,0.0,0.4943642475776152,-0.4943642475776152
BGC,1094831,2024-04-26,0001193125-24-118052,d826847d10ka.htm,81473,0.1227400488505394,6.259742491377512,-6.137002442526972
BHC,885590,2024-02-22,0000885590-24-000011,bhc-20231231.htm,152763,1.1128349142135203,1.4401393007469088,-0.3273043865333883
BHE,863436,2024-02-27,0000950170-24-020565,bhe-20231231.htm,47595,2.206114087614245,12.816472318520852,-10.61035823090661
BHF,1685040,2024-02-22,0001685040-24-000007,bhf-20231231.htm,125990,5.278196682276372,1.6667989522978015,3.61139772997857
BIIB,875045,2024-02-14,0000875045-24-000009,biib-20231231.htm,109274,3.980818859014953,2.3793400076870985,1.6014788513278548
BIO,12208,2024-02-16,0000012208-24-000013,bio-20231231.htm,45123,1.9391441171907895,1.4405070584845865,0.498637058706203
BJ,1531152,2024-03-18,0001531152-24-000026,bj-20240203.htm,49707,1.1064839962178366,0.3017683626048645,0.804715633612972
BKD,1332349,2024-02-21,0001332349-24-000041,bkd-20231231.htm,66151,0.0,1.360523650436123,-1.360523650436123
BKE,885245,2024-04-03,0000885245-24-000051,bke-20240203.htm,25697,0.0,0.3891504844923532,-0.3891504844923532
BKH,1130464,2024-02-14,0000950170-24-015090,bkh-20231231.htm,61891,43.827050782827875,0.8078719038309286,43.01917887899695
BKNG,1075531,2024-02-22,0001075531-24-000014,bkng-20231231.htm,68593,1.093406032685551,4.227836659717464,-3.1344306270319127
BKR,1701605,2024-02-05,0001701605-24-000033,bkr-20231231.htm,58833,9.475974368126732,7.64876854826373,1.827205819863002
BKU,1504008,2024-02-20,0001504008-24-000006,bku-20231231.htm,74419,0.0,2.7546728658004005,-2.7546728658004005
BL,1666134,2024-02-23,0001666134-24-000003,bl-20231231.htm,65879,0.227690159231318,2.8840753502633616,-2.6563851910320433
BLBD,1589526,2024-11-25,0001589526-24-000119,blbd-20240928.htm,60830,7.603156337333552,0.9863554167351636,6.616800920598389
BLD,1633931,2024-02-28,0001558370-24-001999,bld-20231231x10k.htm,41930,0.4769854519437157,2.3849272597185784,-1.9079418077748629
BLDR,1316835,2024-02-22,0000950170-24-018584,bldr-20231231.htm,44859,0.0,2.2292070710448293,-2.2292070710448293
BLKB,1280058,2024-02-21,0001280058-24-000013,blkb-20231231.htm,66161,1.133598343434954,4.60996659663548,-3.476368253200526
BMI,9092,2024-02-16,0000950170-24-016245,bmi-20231231.htm,28762,1.2168833878033516,3.476809679438148,-2.259926291634796
BMRN,1048477,2024-02-26,0001048477-24-000016,bmrn-20231231.htm,80125,2.995319812792512,0.0,2.995319812792512
BMY,14272,2024-02-13,0000014272-24-000044,bmy-20231231.htm,85845,3.2034480750189296,1.2813792300075717,1.9220688450113577
BNL,1424182,2024-02-22,0000950170-24-018725,bnl-20231231.htm,67422,0.444958618848447,0.296639079232298,0.148319539616149
BOH,46195,2024-02-29,0000950170-24-023196,boh-20231231.htm,74058,0.7426611574711712,1.4853223149423425,-0.7426611574711712
BOKF,875357,2024-02-21,0000875357-24-000008,bokf-20231231.htm,82155,0.0,2.069259326882113,-2.069259326882113
BOOT,1610250,2024-05-15,0001558370-24-008176,boot-20240330x10k.htm,51333,0.2922096896733095,0.8766290690199287,-0.5844193793466191
BOX,1372612,2024-03-11,0000950170-24-029241,box-20240131.htm,61639,0.7300572689368743,0.4055873716315968,0.3244698973052775
BPOP,763901,2024-02-29,0001193125-24-053017,d52551d10k.htm,145848,0.0,1.8169601228676429,-1.8169601228676429
BRBR,1772016,2024-11-19,0001772016-24-000108,brbr-20240930.htm,49802,0.0,1.5059636159190397,-1.5059636159190397
BRC,746598,2024-09-06,0000746598-24-000065,brc-20240731.htm,54273,0.3685073609345347,2.1189173253735745,-1.7504099644390396
BRKR,1109354,2024-02-29,0000950170-24-023038,brkr-20231231.htm,73196,2.185911798458932,0.5464779496147331,1.6394338488441993
BRO,79282,2024-02-22,0000950170-24-018890,bro-20231231.htm,58500,1.3675213675213675,4.3589743589743595,-2.9914529914529915
BRX,1581068,2024-02-12,0001581068-24-000007,brx-20231231.htm,54886,1.0931749444302736,2.4596436249681157,-1.366468680537842
BTU,1064728,2024-02-23,0001064728-24-000021,btu-20231231.htm,96769,7.5437381806156925,0.620033275119098,6.923704905496595
BURL,1579298,2024-03-15,0000950170-24-032207,burl-20240203.htm,53312,0.1875750300120048,3.094987995198079,-2.907412965186074
BV,1734713,2024-11-13,0000950170-24-126338,bv-20240930.htm,60230,1.245226631246887,2.490453262493774,-1.245226631246887
