ticker,cik,filing_date,accession,doc,tokens,substantive_full15,boilerplate_full15,tls_full15
DIOD,29002,2020-02-12,0001564590-20-004248,diod-10k_20191231.htm,59972,0.5002334422730608,1.5840725671980256,-1.083839124924965
DIS,1744489,2020-11-25,0001744489-20-000197,dis-20201003.htm,81413,0.0,1.22830506184516,-1.22830506184516
DK,1694426,2020-02-28,0001694426-20-000011,dk-10kx123119q4.htm,109252,6.544502617801047,1.2814410720169882,5.263061545784058
DKL,1552797,2020-02-28,0001552797-20-000009,dkl-10kx123119q4.htm,86620,1.8471484645578389,1.0390210113137843,0.8081274532440545
DKS,1089063,2020-03-20,0001089063-20-000014,dks-20200201.htm,39811,0.0,0.3767802868553916,-0.3767802868553916
DLB,1308547,2020-11-16,0001628280-20-016459,dlb-20200925.htm,53642,0.0,0.4660527198836732,-0.4660527198836732
DLR,1297996,2020-03-02,0001558370-20-001906,dlr-20191231x10kabe894.htm,135714,7.165804559588546,0.8842123878155532,6.281592171772993
DLTR,935703,2020-03-20,0000935703-20-000006,dltr-2020x02x01x10k.htm,43165,0.0,0.8108421174562724,-0.8108421174562724
DNLI,1714899,2020-02-27,0001714899-20-000026,dnli-20191231.htm,93969,0.1596271110685438,0.7449265183198714,-0.5852994072513276
DNOW,1599617,2020-02-19,0001564590-20-005159,dnow-10k_20191231.htm,40288,2.8544479745830023,0.4964257347100874,2.358022239872915
DNTH,1690585,2020-03-03,0001193125-20-059835,d527383d10k.htm,97921,0.0,1.4807855311935132,-1.4807855311935132
DOC,765880,2020-02-13,0001628280-20-001456,healthpeak10-k12312019.htm,95903,0.0,3.336704795470423,-3.336704795470423
DOCU,1261333,2020-03-27,0001261333-20-000033,docu-20200131.htm,60823,0.0,0.9042631899117112,-0.9042631899117112
DORM,868780,2020-03-05,0001564590-20-009009,dorm-10ka_20191228.htm,1026,0.0,9.746588693957117,-9.746588693957117
DOV,29905,2020-02-14,0000029905-20-000011,dov-20191231.htm,63154,0.1583430978243658,0.3166861956487317,-0.1583430978243658
DOW,1751788,2020-02-07,0001751788-20-000007,dowinc201910k.htm,102954,1.4326786720282845,1.942615148512928,-0.5099364764846436
DPZ,1286681,2020-02-20,0001193125-20-042675,d796357d10k.htm,57419,0.0,0.4353959490760898,-0.4353959490760898
DRH,1298946,2020-02-28,0001298946-20-000032,drh10k12312019.htm,60882,0.0,0.2463782398738543,-0.2463782398738543
DRI,940944,2020-07-24,0000940944-20-000046,dri-202010xk.htm,59520,0.252016129032258,0.168010752688172,0.084005376344086
DSGR,703604,2020-02-27,0000703604-20-000016,a2019-10k.htm,25163,0.0,0.3974088940110479,-0.3974088940110479
DT,1773383,2020-05-27,0001773383-20-000053,dynatrace10-kfy20.htm,68779,0.2180898239288154,2.762471103098329,-2.5443812791695137
DTE,936340,2020-02-05,0000936340-20-000127,dteenergy2019123110k.htm,91178,15.683607887867687,0.4387023185417535,15.244905569325937
DUK,1326160,2020-02-20,0001326160-20-000034,duk-20191231x10k.htm,171470,24.858575844170993,0.9622674520324256,23.896308392138568
DVA,927066,2020-02-21,0000927066-20-000014,dva-12311910k.htm,88293,0.0,0.6795555706567904,-0.6795555706567904
DVAX,1029142,2020-03-11,0001564590-20-010075,dvax-10k_20191231.htm,54412,0.1837829890465338,0.2756744835698007,-0.0918914945232669
DVN,1090012,2020-02-19,0001564590-20-005182,dvn-10k_20191231.htm,55315,0.542348368435325,0.542348368435325,0.0
DX,826675,2020-02-25,0000826675-20-000013,dx-20191231.htm,51748,0.5797325500502435,1.8358197418257711,-1.2560871917755276
DXC,1688568,2020-06-01,0001688568-20-000032,dxcfy2010-k.htm,81534,0.2452964407486447,0.7972134324330954,-0.5519169916844506
DXCM,1093557,2020-02-13,0001093557-20-000029,dxcm-12312019x10kasof1.htm,80142,0.1247785181303186,0.8734496269122307,-0.748671108781912
DXPE,1020710,2020-03-13,0001020710-20-000015,dxpe12311910k.htm,39031,0.256206605006277,0.7686198150188313,-0.5124132100125541
DY,67215,2020-03-02,0000067215-20-000012,dyfy202010k.htm,56173,0.0,1.8692254285866876,-1.8692254285866876
EA,712515,2020-05-20,0000712515-20-000019,ea-20200331.htm,51316,0.0,0.389741990802089,-0.389741990802089
EAI,7323,2020-02-21,0000065984-20-000069,etr-12312019x10k.htm,265253,18.83107825359185,0.9236464809069076,17.907431772684944
EAT,703351,2020-08-24,0000703351-20-000059,eat202062410k.htm,53404,0.4213167552992285,0.2808778368661523,0.1404389184330761
EBAY,1065088,2020-04-29,0001206774-20-001423,ebay3749051-10ka.htm,28124,0.3555681979803726,2.133409187882236,-1.7778409899018632
ECPG,1084961,2020-02-26,0001084961-20-000024,ecpg-20191231.htm,64738,0.0,0.4634063455775588,-0.4634063455775588
ECVT,1708035,2020-02-27,0001708035-20-000009,pqform10-k12312019.htm,105609,0.4024278233862644,0.7575111969623801,-0.3550833735761157
ED,1047862,2020-02-20,0001047862-20-000041,ed-20191231x10k.htm,108384,39.212429878948925,1.2917035724830237,37.9207263064659
EEFT,1029199,2020-03-02,0001029199-20-000009,eeft1231201910k.htm,64660,0.0,0.5412929167955459,-0.5412929167955459
EFC,1411342,2020-03-13,0001411342-20-000030,efc-2019123110xk.htm,148519,0.0,1.447626229640652,-1.447626229640652
EFSC,1025835,2020-02-21,0001025835-20-000014,efsc-20191231_10k.htm,63656,0.1570943823048887,0.6283775292195551,-0.4712831469146663
EFX,33185,2020-02-20,0000033185-20-000011,efx-20191231.htm,78336,0.3191380718954248,0.3829656862745098,-0.0638276143790849
EG,1095073,2020-03-02,0001095073-20-000006,re-20191231.htm,91668,0.8181699175284723,0.7090805951913427,0.1090893223371296
EGP,49600,2020-02-13,0000049600-20-000030,egp1231201910k.htm,59474,0.252211050206813,0.7566331506204392,-0.5044221004136261
EHC,785161,2020-02-27,0000785161-20-000011,ehc10k123119.htm,97883,0.0,0.4597325378257716,-0.4597325378257716
EIG,1379041,2020-02-20,0001379041-20-000030,eig-2019x10k.htm,61207,0.0,0.1633800055549202,-0.1633800055549202
EIX,827052,2020-02-27,0000827052-20-000026,eix-sceq4201910k.htm,94392,13.136706500550892,1.7480294940249173,11.388677006525976
EL,1001250,2020-08-28,0001001250-20-000065,el-20200630.htm,82436,0.2426124508709786,1.6982871560968509,-1.455674705225872
ELAN,1739104,2020-02-28,0001739104-20-000005,elan-20191231.htm,69713,0.0,1.0758395134336494,-1.0758395134336494
ELF,1600033,2020-05-29,0001600033-20-000036,q42020form10-ka.htm,17017,0.0,1.1752952929423517,-1.1752952929423517
ELME,104894,2020-03-06,0000104894-20-000039,wre10-kx12312019amendm.htm,26211,0.0,0.3815192094921979,-0.3815192094921979
ELS,895417,2020-02-24,0000895417-20-000019,els1231201910k.htm,69748,0.9319263634799564,0.0,0.9319263634799564
ELV,1156039,2020-02-19,0001156039-20-000003,antm-2019123110kq42019.htm,96913,0.0,0.0,0.0
EME,105634,2020-02-27,0000105634-20-000043,eme-20191231x10k.htm,63391,0.8676310517265858,0.1577511003139247,0.7098799514126611
EMN,915389,2020-02-26,0000915389-20-000016,emn2019123110k.htm,66872,0.4486182557722216,1.2710850580212945,-0.8224668022490729
EMR,32604,2020-11-16,0000032604-20-000041,emr-20200930.htm,40206,0.2487190966522409,0.4974381933044819,-0.2487190966522409
ENB,895728,2020-03-09,0001193125-20-067327,d885928d10ka.htm,29510,5.083022704168078,3.727549983056591,1.3554727211114876
ENOV,1420800,2020-02-24,0001420800-20-000005,cfx10-kx201910k.htm,67489,0.3704307368608217,0.5186030316051504,-0.1481722947443287
ENPH,1463101,2020-02-21,0001463101-20-000021,a2019q410-kdoc.htm,60257,74.84607597457557,0.2489337338400518,74.59714224073552
ENR,1632790,2020-11-17,0001632790-20-000094,enr-20200930.htm,75387,22.483982649528432,0.3316221629723958,22.15236048655603
ENS,1289308,2020-06-01,0001289308-20-000029,ens-10k3312020.htm,66419,8.770080850359083,2.032550926692663,6.73752992366642
ENSG,1125376,2020-02-05,0001125376-20-000018,ensg1231201910k.htm,90228,0.0,0.1108303409141286,-0.1108303409141286
ENTG,1101302,2020-02-07,0001101302-20-000013,entg-12312019x10k.htm,60227,1.6603848772145382,0.4150962193036345,1.2452886579109037
ENVA,1529864,2020-02-27,0001564590-20-007473,enva-10k_20191231.htm,75316,0.1327739125816559,1.7924478198523557,-1.6596739072706996
EOG,821189,2020-02-27,0000821189-20-000010,a2019123110-k.htm,64117,0.2339473150646474,0.4678946301292949,-0.2339473150646474
EPAC,6955,2020-10-26,0000006955-20-000046,epac-20200831.htm,42449,0.0,0.0,0.0
EPAM,1352010,2020-03-02,0001352010-20-000012,epam-20191231x10k.htm,54342,0.0,0.8280887711162637,-0.8280887711162637
EPC,1096752,2020-11-20,0001096752-20-000059,epc-20200930.htm,58864,0.0,2.208480565371025,-2.208480565371025
EPD,1061219,2020-02-28,0001061219-20-000014,form10k.htm,137226,0.4007986824654219,1.0202148280938013,-0.6194161456283794
EPR,1045450,2020-02-25,0001045450-20-000019,epr-12312019x10k.htm,75198,0.1994733902497406,0.1329822601664937,0.0664911300832468
EPRT,1728951,2020-03-02,0001564590-20-007962,eprt-10k_20191231.htm,90747,0.3305894409732553,1.4325542442174397,-1.1019648032441844
EQH,1333986,2020-02-27,0001333986-20-000015,eqh201910-k.htm,158575,16.695569919596405,1.229702033737979,15.465867885858428
EQIX,1101239,2020-02-21,0001628280-20-001947,eqix2019123110k.htm,83511,8.35219312425908,0.2993617607261318,8.052831363532947
EQR,906107,2020-02-20,0001564590-20-005562,eqr-10k_20191231.htm,69681,0.6458001463813665,2.296178298244859,-1.6503781518634923
EQT,33213,2020-02-27,0000033213-20-000008,a1231201910k.htm,78502,0.1273852895467631,0.6369264477338157,-0.5095411581870526
ES,72741,2020-02-27,0000072741-20-000008,a201910kdocument.htm,122505,39.263703522305214,1.469327782539488,37.79437573976572
ESE,866706,2020-11-30,0001104659-20-130486,ese-20200930x10k.htm,43643,3.780675022340352,0.2291318195357789,3.5515432028045737
ESI,1590714,2020-02-28,0001590714-20-000023,esi-20191231.htm,56242,0.977916859286654,1.3335229899363463,-0.3556061306496924
ESNT,1448893,2020-02-18,0001448893-20-000015,a12311910k.htm,75098,0.3328983461610162,2.929505446216943,-2.5966071000559268
ESRT,1541401,2020-02-28,0001628280-20-002550,esrt12-31x1910xk.htm,79474,0.1258273145934519,0.8807912021541636,-0.7549638875607116
ESS,920522,2020-02-20,0000920522-20-000026,ess-123119x10k.htm,86902,245.7941129087938,1.8411544038111896,243.9529585049826
ESTA,1688757,2020-09-25,0001688757-20-000055,esta-20191231.htm,1997,0.0,5.007511266900351,-5.007511266900351
ET,1276187,2020-02-21,0001276187-20-000011,et12-31x201910k.htm,164778,0.4855017053247399,0.2730947092451662,0.2124069960795737
ETN,1551182,2020-02-26,0001551182-20-000050,etn12312019form10-k.htm,50340,0.1986491855383393,0.1986491855383393,0.0
ETNB,1785173,2020-03-18,0001564590-20-011636,etnb-10k_20191231.htm,86588,0.4042130549267796,0.8661708319859565,-0.4619577770591768
ETSY,1370637,2020-02-27,0001370637-20-000046,etsy1231201910k.htm,81639,4.317789291882557,3.123507147319296,1.1942821445632603
EVH,1628908,2020-03-02,0001628908-20-000032,evh12311910-k.htm,99931,0.4002761905714943,1.2008285717144829,-0.8005523811429887
EVR,1360901,2020-02-25,0001360901-20-000006,evr1231201910k.htm,84345,0.2964016835615626,0.4149623569861876,-0.118560673424625
EVRG,1711269,2020-03-02,0001711269-20-000012,evrg-12312019x10k.htm,90847,13.34661573854943,0.605413497418737,12.741202241130692
EVTC,1559865,2020-02-27,0001559865-20-000006,evertec10k12312019.htm,62446,0.2402075393139672,0.7206226179419019,-0.4804150786279345
EW,1099800,2020-02-14,0001099800-20-000005,ew10-kq42019.htm,53832,0.0,0.4644077871897756,-0.4644077871897756
EWBC,1069157,2020-02-27,0001069157-20-000016,ewbc10k12312019.htm,101019,8.760728179847355,0.7424345915124877,8.018293588334867
EXAS,1124140,2020-02-21,0001124140-20-000010,exas-20191231.htm,81369,0.0,0.3072423158696801,-0.3072423158696801
EXC,1109357,2020-02-11,0001109357-20-000053,exc-20191231x10k.htm,214160,18.315745237205828,0.8871871497945462,17.428558087411282
EXE,895126,2020-04-29,0000895126-20-000108,chk-2019123110kxa.htm,22421,0.0,3.1220730565095223,-3.1220730565095223
EXEL,939767,2020-02-25,0000939767-20-000035,exel2019123110-k.htm,80729,0.0,1.4864546817128914,-1.4864546817128914
EXLS,1297989,2020-02-27,0001297989-20-000003,exls-12312019x10k.htm,78618,1.3037726729247754,1.208374672466865,0.0953980004579103
EXP,918646,2020-05-22,0001564590-20-026773,exp-10k_20200331.htm,63772,0.0,0.470425892241109,-0.470425892241109
EXPD,746515,2020-02-21,0001564590-20-005719,expd-10k_20191231.htm,36288,0.0,0.2755731922398589,-0.2755731922398589
EXPE,1324424,2020-04-29,0001324424-20-000027,q42019-10kaproxy.htm,32054,0.0,0.9359206339302428,-0.9359206339302428
EXPI,1495932,2020-03-12,0001558370-20-002569,expi-20191231x10k.htm,41498,0.0,3.2531688274133694,-3.2531688274133694
EXPO,851520,2020-02-28,0001564590-20-007824,expo-10k_20200103.htm,32365,5.098099799165766,0.4634636181059787,4.634636181059787
EXR,1289490,2020-02-25,0001628280-20-002202,q4201910kexrdocument.htm,47634,2.7291430490825883,1.049670403493303,1.679472645589285
EXTR,1078271,2020-08-31,0001564590-20-042032,extr-10k_20200630.htm,68836,0.7990005229821605,0.4358184670811784,0.363182055900982
EYE,1710155,2020-02-26,0001710155-20-000010,nvhi201910-k.htm,77076,0.0,0.4540972546577404,-0.4540972546577404
EYPT,1314102,2020-03-16,0001564590-20-010956,eypt-10k_20191231.htm,89714,0.0,0.4458612925518871,-0.4458612925518871
EZPW,876523,2020-12-14,0000876523-20-000059,ezpw-20200930.htm,68439,0.0,2.483963821797513,-2.483963821797513
F,37996,2020-02-05,0000037996-20-000010,f1231201910-k.htm,86198,1.3341376830088865,1.1601197243555534,0.174017958653333
FAF,1472787,2020-02-18,0001564590-20-005064,faf-10k_20191231.htm,61980,0.2420135527589545,0.484027105517909,-0.2420135527589545
FANG,1539838,2020-02-27,0001539838-20-000021,diamondback201910-k.htm,107353,0.4657531694503181,0.4657531694503181,0.0
FAST,815556,2020-02-06,0000815556-20-000011,fast1231201910-k.htm,38461,0.0,1.3000182002548035,-1.3000182002548035
FBIN,1519751,2020-02-26,0001564590-20-006812,fbhs-10k_20191231.htm,47177,0.0,0.0,0.0
FBK,1649749,2020-03-13,0001649749-20-000069,fbk4q1910kmaster.htm,101435,0.098585300931631,0.4929265046581554,-0.3943412037265243
FBNC,811589,2020-02-28,0001628280-20-002559,fbnc-20191231x10k.htm,77360,0.5170630816959669,1.3572905894519132,-0.8402275077559462
FBP,1057706,2020-03-02,0001057706-20-000005,fbp12312019x10k.htm,165007,0.0909052343233923,0.8484488536849951,-0.7575436193616029
FBRT,1562528,2020-03-19,0001562528-20-000014,bsprt-201910k.htm,68541,0.4376942268131483,1.0212865292306794,-0.5835923024175311
FCF,712537,2020-03-02,0000712537-20-000006,fcf-20191231x10k.htm,68423,0.2192245297633836,0.7307484325446122,-0.5115239027812285
FCFS,840489,2020-02-03,0000840489-20-000020,fcfs1231201910-k.htm,55816,1.0749605847785582,1.3437007309731976,-0.2687401461946395
FCN,887936,2020-02-25,0000887936-20-000017,fti-123119x10k.htm,60214,0.2491115023084332,1.992892018467466,-1.743780516159033
FCNCA,798941,2020-02-26,0000798941-20-000014,fcnca10k12312019.htm,69495,0.0,0.8633714655730629,-0.8633714655730629
FCPT,1650132,2020-02-27,0001650132-20-000031,fcpt201910-k.htm,76659,0.0,0.7826869643486087,-0.7826869643486087
FCX,831259,2020-02-14,0000831259-20-000004,a2019form10-k.htm,111803,0.715544305608973,0.715544305608973,0.0
FDP,1047340,2020-02-20,0001047340-20-000020,fdp-122719x10k.htm,72101,0.6587980749226778,0.138694331562669,0.5201037433600089
FDS,1013237,2020-10-29,0001013237-20-000153,fds-20200831.htm,53193,0.0,1.5039572876130318,-1.5039572876130318
FDX,1048911,2020-07-20,0001564590-20-032775,fdx-10k_20200531.htm,90496,3.121684936350778,0.9945190947666196,2.1271658415841586
FE,1031296,2020-11-19,0001031296-20-000043,fe-20191231.htm,50033,8.294525613095358,1.1992085223752325,7.095317090720124
FELE,38725,2020-02-25,0000038725-20-000053,fele-20191231.htm,35377,0.424004296576872,0.848008593153744,-0.424004296576872
FFBC,708955,2020-02-21,0000708955-20-000011,q42019form10-k.htm,25811,0.5811475727403046,0.0,0.5811475727403046
FFIN,36029,2020-02-14,0001193125-20-037760,d876138d10k.htm,58714,0.9367442177334196,1.5328541744728683,-0.5961099567394488
FFIV,1048695,2020-11-19,0001048695-20-000041,ffiv-20200930.htm,49980,0.0,0.900360144057623,-0.900360144057623
FHB,36377,2020-02-28,0001558370-20-001695,fhb-20191231x10k63b83d.htm,119953,0.0,1.0420748126349486,-1.0420748126349486
FHI,1056288,2020-02-21,0001056288-20-000015,fii-10kfy2019.htm,64165,0.0,2.8052676692901115,-2.8052676692901115
FHN,36966,2020-02-28,0000930413-20-000605,c95148_10k-ixbrl.htm,137832,0.7255209240234488,0.906901155029311,-0.1813802310058622
FI,798354,2020-02-27,0000798354-20-000006,fisv1231201910-k.htm,70914,0.1410158783879064,2.2562540542065035,-2.115238175818597
FIBK,860413,2020-02-27,0000860413-20-000054,fibk-20191231x10k.htm,83371,0.0,0.3598373535162106,-0.3598373535162106
FICO,814547,2020-11-12,0000814547-20-000012,fico10-k2020.htm,57958,0.0,1.2940405120949652,-1.2940405120949652
FIS,1136893,2020-02-20,0001136893-20-000032,a10-k2019.htm,72451,0.0,1.4492553587942194,-1.4492553587942194
FIVE,1177609,2020-03-19,0001177609-20-000009,form10k2019fivebelowfo.htm,47169,0.0,0.0,0.0
FIVN,1288847,2020-02-27,0001288847-20-000028,fivn-20191231.htm,65699,0.0,0.4566279547633906,-0.4566279547633906
FIX,1035983,2020-02-26,0001558370-20-001491,fix-20191231x10ka923f7.htm,55442,0.1803686735687745,0.2705530103531618,-0.0901843367843872
FIZZ,69891,2020-07-01,0001437749-20-014395,fizz20200502_10k.htm,19150,1.5665796344647522,2.088772845953003,-0.5221932114882507
FLEX,866374,2020-05-28,0000866374-20-000009,flex331202010-k.htm,73483,3.7423621790073898,4.490834614808867,-0.7484724358014779
FLG,910073,2020-05-18,0001193125-20-145172,d911909d10ka.htm,2194,0.0,4.557885141294439,-4.557885141294439
FLO,1128928,2020-02-19,0001564590-20-005163,flo-10k_20191228.htm,71264,0.7016165244723843,0.9121014818140996,-0.2104849573417153
FLR,1124198,2020-10-14,0001104659-20-114914,tm207321d2_10ka.htm,32710,0.0,1.5285845307245491,-1.5285845307245491
FLS,30625,2020-02-18,0000030625-20-000007,fls12312019financialst.htm,65572,1.7537973525285182,1.5250411761117548,0.2287561764167632
FMC,37785,2020-02-28,0000037785-20-000035,fmc-20191231.htm,71007,0.0,0.9858182996042644,-0.9858182996042644
FN,1408710,2020-08-18,0001193125-20-223682,d932260d10k.htm,64127,0.0,2.1051974987134905,-2.1051974987134905
FNB,37808,2020-02-27,0000037808-20-000004,fnb-10xk2019xq4.htm,89709,1.0311117056259684,1.3933941967918493,-0.3622824911658808
FND,1507079,2020-02-20,0001558370-20-001086,fnd-20191226x10k178fb5.htm,64639,0.0,1.3923482727146148,-1.3923482727146148
FNF,1331875,2020-02-14,0001331875-20-000008,fnf12311910-k.htm,61943,0.0,0.3228774841386436,-0.3228774841386436
FOLD,1178879,2020-03-02,0001178879-20-000015,amicus1231201910-k.htm,78097,0.1920688374713497,0.1920688374713497,0.0
FOR,1406587,2020-11-19,0001406587-20-000087,for-20200930.htm,31500,0.0,1.2698412698412698,-1.2698412698412698
FORM,1039399,2020-02-21,0001039399-20-000011,form-20191228.htm,42870,0.2332633543270352,0.4665267086540704,-0.2332633543270352
FOXA,1754301,2020-08-10,0001564590-20-038975,fox-10k_20200630.htm,68921,0.2176404869343161,0.3627341448905268,-0.1450936579562107
FOXF,1424929,2020-03-03,0001424929-20-000014,foxf-20200103.htm,56844,0.0,0.0,0.0
FR,921825,2020-02-13,0000921825-20-000011,fr-20191231x10k.htm,59990,0.2500416736122687,1.3335555925987663,-1.0835139189864975
FRHC,924805,2020-07-14,0001654954-20-007646,frhc_10k.htm,36995,0.0,1.892147587511826,-1.892147587511826
FRME,712534,2020-02-28,0000712534-20-000060,frme-1231201910k.htm,76210,0.0,1.1153391943314526,-1.1153391943314526
FRPT,1611647,2020-04-29,0001564590-20-019813,frpt-10ka_20191231.htm,16700,0.0,0.5988023952095808,-0.5988023952095808
FRT,34903,2020-02-10,0000034903-20-000008,frt-1231201910k.htm,54629,0.0,0.2745794358307858,-0.2745794358307858
FSLR,1274494,2020-02-21,0001274494-20-000011,fslr10-k12x31x2019.htm,83917,143.68363978693233,0.1191653657780902,143.56447442115424
FSLY,1517413,2020-03-04,0001517413-20-000043,fsly-10kx123119.htm,72621,0.4131036477052092,0.6885060795086821,-0.2754024318034728
FSS,277509,2020-02-27,0000277509-20-000006,fss10k20191231.htm,57683,0.0,0.3467226045802056,-0.3467226045802056
FTAI,1590364,2020-02-28,0001590364-20-000002,ftai-20191231.htm,70321,0.0,0.7110251560700218,-0.7110251560700218
FTDR,1727263,2020-02-28,0001562762-20-000077,ftdr-20191231x10k.htm,54952,0.1819769981074392,1.0008734895909157,-0.8188964914834765
FTNT,1262039,2020-02-26,0001262039-20-000011,ftnt-201910xk.htm,63227,0.0,0.7117212583231848,-0.7117212583231848
FTV,1659166,2020-02-27,0001659166-20-000071,a20191231-10k.htm,65452,0.0,0.7639185968343214,-0.7639185968343214
FUBO,1484769,2020-08-11,0001493152-20-015142,form10-ka.htm,31797,0.0,0.6289901563040539,-0.6289901563040539
FULT,700564,2020-02-21,0000700564-20-000014,fult1231201910k.htm,76765,0.0,0.6513385006187716,-0.6513385006187716
FYBR,20520,2020-04-28,0001140361-20-009993,form10ka.htm,17853,0.5601299501484345,1.120259900296869,-0.5601299501484345
G,1398659,2020-03-02,0001564590-20-008158,g-10k_20191231.htm,86179,0.0,1.3344318221376437,-1.3344318221376437
GABC,714395,2020-03-02,0000714395-20-000008,gabc-123119x10k.htm,63201,0.0,1.9778168066960968,-1.9778168066960968
GAP,39911,2020-03-17,0000039911-20-000019,fy201910-k.htm,43877,0.0,0.3418647583016159,-0.3418647583016159
GATX,40211,2020-03-30,0000040211-20-000026,gatx20191231-10ka.htm,3158,0.0,0.0,0.0
GBCI,868671,2020-02-21,0000868671-20-000032,gbci-20191231.htm,66195,0.0,1.057481682906564,-1.057481682906564
GBX,923120,2020-10-28,0001564590-20-048326,gbx-10k_20200831.htm,50246,0.0,0.0,0.0
GD,40533,2020-02-10,0000040533-20-000015,gd-2019123110k.htm,53922,0.5563591854901524,0.5563591854901524,0.0
GDDY,1609711,2020-02-21,0001609711-20-000022,gddy-20191231.htm,80347,0.0,1.306831617857543,-1.306831617857543
GE,40545,2020-02-24,0000040545-20-000009,ge10-k2019.htm,100802,20.28729588698637,0.297613142596377,19.98968274438999
GEF,43920,2020-12-17,0000043920-20-000074,gef-20201031.htm,62787,0.0,3.5039100450730247,-3.5039100450730247
GEL,1022321,2020-02-27,0001022321-20-000026,gel1231201910-k.htm,105113,0.2854071332756177,1.0940606775565345,-0.8086535442809167
GEN,849399,2020-05-28,0000849399-20-000004,nlokfy2010-k.htm,54445,0.0,0.6428505831573147,-0.6428505831573147
GEO,923796,2020-02-26,0001193125-20-049748,d841729d10k.htm,104847,0.0,5.4364931757704085,-5.4364931757704085
GFF,50725,2020-11-13,0000050725-20-000063,gff-20200930x10k.htm,75653,0.859186020382536,0.9913684850567724,-0.1321824646742363
GGG,42888,2020-02-18,0000042888-20-000015,ggg1227201910-k.htm,32902,0.4558993374262963,0.0,0.4558993374262963
GH,1576280,2020-03-02,0001628280-20-002613,gh-12312019x10k.htm,102857,0.0,0.6805565007729177,-0.6805565007729177
GHC,104889,2020-02-26,0000104889-20-000007,a2019q410-k.htm,85244,0.3519309276899254,0.1173103092299751,0.2346206184599502
GIC,945114,2020-03-13,0000945114-20-000008,a123119systemax10-k.htm,36005,4.027218441883072,1.2498264129981946,2.777392028884877
GIII,821002,2020-03-30,0001558370-20-003389,giii-20200131x10k3bd50d.htm,65323,0.0,0.4592563109471396,-0.4592563109471396
GILD,882095,2020-02-25,0000882095-20-000006,a2019form10-k.htm,66747,0.0,0.2247292013124185,-0.2247292013124185
GIS,40704,2020-07-02,0001193125-20-186469,d89717d10k.htm,58436,0.3422547744541036,0.855636936135259,-0.5133821616811555
GKOS,1192448,2020-03-02,0001558370-20-001862,gkos-20191231x10k48f45f.htm,58502,0.0,1.2820074527366585,-1.2820074527366585
GL,320335,2020-02-27,0000320335-20-000008,gl-20191231.htm,60158,2.992120748695103,0.9142591176568372,2.077861631038266
GLP,1323468,2020-03-06,0001558370-20-002120,glp-20191231x10k.htm,115086,13.098899953078568,0.8689154197730393,12.22998453330553
GLPI,1575965,2020-02-21,0001575965-20-000012,glpi-2019123110xk.htm,76841,0.1301388581616585,0.3904165744849754,-0.260277716323317
GM,1467858,2020-02-05,0001467858-20-000028,gm201910k.htm,67987,6.545368967596747,0.8089781870063395,5.736390780590407
GME,1326380,2020-03-27,0001326380-20-000022,a10k-fy19q4.htm,42979,0.3490076549012308,0.9306870797366156,-0.5816794248353847
GMED,1237831,2020-03-02,0001237831-20-000015,gmed-20191231x10ka.htm,54238,0.0,0.9218629005494304,-0.9218629005494304
GNL,1526113,2020-02-28,0001526113-20-000006,gnl1231201910-k.htm,96261,0.0,0.5713632727688264,-0.5713632727688264
GNRC,1474735,2020-02-25,0001437749-20-003516,gnrc20191231_10k.htm,54115,16.261664972743233,0.5543749422526102,15.707290030490622
GNTX,355811,2020-02-26,0000355811-20-000007,gntx12312019-10k.htm,33559,0.4469739861140082,0.2979826574093387,0.1489913287046693
GNW,1276520,2020-04-10,0001206774-20-001132,gnw3726331-10ka.htm,30891,0.0,1.6185944126120877,-1.6185944126120877
GO,1771515,2020-03-25,0001771515-20-000005,go-20191228.htm,64853,0.1541948714785746,0.3854871786964365,-0.2312923072178619
GOGO,1537054,2020-03-13,0001193125-20-072797,d857662d10k.htm,92173,0.9764247664717434,1.084916407190826,-0.1084916407190826
GOLF,1672013,2020-12-17,0001672013-20-000065,golf12311910-kadoc.htm,1079,0.0,18.535681186283597,-18.535681186283597
GPC,40987,2020-02-21,0000040987-20-000010,gpc-12312019x10k.htm,45632,0.3287166900420757,0.9861500701262272,-0.6574333800841514
GPI,1031203,2020-02-13,0001031203-20-000006,a2019form10-k.htm,65606,0.0,1.066975581501692,-1.066975581501692
GPK,1408075,2020-02-11,0001408075-20-000009,gpk-20191231.htm,48740,0.2051702913418137,0.8206811653672548,-0.6155108740254411
GPN,1123360,2020-02-21,0001123360-20-000009,gpn20191231-10k.htm,60574,0.0,0.9079803215901212,-0.9079803215901212
GPOR,874499,2020-02-27,0001628280-20-002453,gpor-12312019x10k.htm,68816,4.21413624738433,1.017205301092769,3.1969309462915603
GRBK,1373670,2020-03-06,0001373670-20-000005,a201910-k.htm,46500,0.0,1.3978494623655917,-1.3978494623655917
GRC,42682,2020-03-02,0001193125-20-058694,d730837d10k.htm,24732,0.606501698204755,1.21300339640951,-0.606501698204755
GRPN,1490281,2020-02-18,0001490281-20-000021,a201910-k.htm,66337,0.0,0.3014908723638392,-0.3014908723638392
GSAT,1366868,2020-02-28,0001366868-20-000030,gsat-20191231x10k.htm,61783,3.601314277390221,0.4046420536393507,3.1966722237508702
GSHD,1726978,2020-03-16,0001726978-20-000088,gshd-20191231.htm,55103,0.5444349672431628,0.3629566448287752,0.1814783224143876
